IntensityIn IntensityOut Luminance
8.190476190476190244e-01 9.254901960779999825e-01 4.178399999999999750e+02
8.327228327228327620e-01 9.294117647059999543e-01 4.208799999999999955e+02
8.385836385836386020e-01 9.333333333329999482e-01 4.286600000000000250e+02
8.542124542124541753e-01 9.372549019610000309e-01 4.306999999999999886e+02
8.583638583638583119e-01 9.411764705880000248e-01 4.341200000000000045e+02
8.649572649572649929e-01 9.450980392159999965e-01 4.384600000000000364e+02
8.737484737484737529e-01 9.490196078429999904e-01 4.449599999999999227e+02
8.866910866910866496e-01 9.529411764709999622e-01 4.470000000000000000e+02
8.908424908424907862e-01 9.568627450979999560e-01 4.528599999999999568e+02
9.023199023199023339e-01 9.607843137249999499e-01 4.578000000000000114e+02
9.123321123321123105e-01 9.647058823530000327e-01 4.641399999999999864e+02
9.247863247863248315e-01 9.686274509800000265e-01 4.652399999999999523e+02
9.269841269841270215e-01 9.725490196079999983e-01 4.699600000000000364e+02
9.365079365079365115e-01 9.764705882349999921e-01 4.748399999999999750e+02
9.462759462759462448e-01 9.803921568629999639e-01 4.791000000000000227e+02
9.545787545787546291e-01 9.843137254899999578e-01 4.853999999999999773e+02
9.672771672771672824e-01 9.882352941180000405e-01 4.899199999999999591e+02
9.763125763125762857e-01 9.921568627450000344e-01 4.942600000000000477e+02
9.848595848595849134e-01 9.960784313730000061e-01 4.988799999999999955e+02
9.941391941391941600e-01 1.000000000000000000e+00 5.018999999999999773e+02
